310640,fast.t-mobile.com,T-MobileUS640,nil,1,nil,nil
310640,pcweb.tmobile.com,T-MobileUS640DUN,none,1,none,nil
310640,fast.metropcs.com,MetroPCS640,nil,1,nil,nil
310660,fast.t-mobile.com,T-MobileUS660,nil,1,nil,nil
310660,pcweb.tmobile.com,T-MobileUS660DUN,none,1,none,nil
310660,fast.metropcs.com,MetroPCS660,nil,1,nil,nil
31069,iot.truphone.com,Truphone,nil,1,nil,nil
310720,internet.com,RogersInternet,nil,1,nil,nil
310750,VZWINTERNET,Appalachian,nil,3,nil,nil
310770,i2.iwireless.com,Web2,nil,1,nil,nil
310770,wap1.iwireless.com,Web1,nil,1,nil,nil
310800,fast.t-mobile.com,T-MobileUS800,nil,1,nil,nil
310800,pcweb.tmobile.com,T-MobileUS800DUN,none,1,none,nil
310800,fast.metropcs.com,MetroPCS800,nil,1,nil,nil
310840,isp,Internet,nil,1,nil,nil
310880,wapdtcw.com,DTCdtcwap,nil,1,nil,nil
310900,VZWINTERNET,Midrivers,nil,3,nil,nil
310910,wap.firstcellular.com,WOW_WAP,nil,1,nil,nil
310920,VZWINTERNET,Jamesvalley,nil,3,nil,nil
310930,VZWINTERNET,CopperValley,nil,3,nil,nil
310960,VZWINTERNET,Nntcwire,nil,3,nil,nil
311050,VZWINTERNET,Thumbcellular,nil,3,nil,nil
311070,VZWINTERNET,Elementmobile,nil,3,nil,nil
311080,PINE,PINEWAP,nil,1,nil,nil
311140,VZWINTERNET,Sprocket,nil,3,nil,nil
311190,isp.cellular1.net,ISP,nil,1,nil,nil
311190,broadband.cellular1.net,Tether,nil,1,nil,nil
311210,internet.farmerswireless.com,FarmersGPRS,nil,1,nil,nil
311220,usccinternet,U.S.Cellular,nil,1,nil,nil
311221,usccinternet,U.S.Cellular,nil,1,nil,nil
311222,usccinternet,U.S.Cellular,nil,1,nil,nil
311223,usccinternet,U.S.Cellular,nil,1,nil,nil
311224,usccinternet,U.S.Cellular,nil,1,nil,nil
311225,usccinternet,U.S.Cellular,nil,1,nil,nil
311226,usccinternet,U.S.Cellular,nil,1,nil,nil
311227,usccinternet,U.S.Cellular,nil,1,nil,nil
311228,usccinternet,U.S.Cellular,nil,1,nil,nil
311229,usccinternet,U.S.Cellular,nil,1,nil,nil
311230,admin.cs4glte.com,CSpireota,nil,1,nil,nil
311230,internet.cs4glte.com,CSpireinternet,nil,1,nil,nil
311230,tethering.cs4glte.com,CSpiretether,nil,1,nil,nil
311310,VZWINTERNET,Leaco,nil,3,nil,nil
311340,VZWINTERNET,Illinoisvalley,nil,3,nil,nil
311350,VZWINTERNET,Nemont,nil,3,nil,nil
311370,web.gci,GCIWEB,nil,1,nil,nil
311370,web.acs,ACSWEB,nil,1,nil,nil
311410,VZWINTERNET,Chatmobrsa2,nil,3,nil,nil
311420,VZWINTERNET,Northwestcell,nil,3,nil,nil
311430,VZWINTERNET,Chatmobrsa1,nil,3,nil,nil
311440,VZWINTERNET,Bluegrass,nil,3,nil,nil
311450,VZWINTERNET,Ptci,nil,3,nil,nil
311500,wap,24-7WAP,nil,1,nil,nil
311530,mms.mymobiletxt.com,Blaze,nil,1,nil,nil
311530,wap.mymobiletxt.com,DuetInternet,nil,1,nil,nil
311580,usccinternet,U.S.Cellular,nil,1,nil,nil
311581,usccinternet,U.S.Cellular,nil,1,nil,nil
311582,usccinternet,U.S.Cellular,nil,1,nil,nil
311583,usccinternet,U.S.Cellular,nil,1,nil,nil
311584,usccinternet,U.S.Cellular,nil,1,nil,nil
311585,usccinternet,U.S.Cellular,nil,1,nil,nil
311586,usccinternet,U.S.Cellular,nil,1,nil,nil
311587,usccinternet,U.S.Cellular,nil,1,nil,nil
311588,usccinternet,U.S.Cellular,nil,1,nil,nil
311589,usccinternet,U.S.Cellular,nil,1,nil,nil
311600,VZWINTERNET,Cox,nil,3,nil,nil
311610,VZWINTERNET,Srtcomm,nil,3,nil,nil
311650,VZWINTERNET,Unitedwireless,nil,3,nil,nil
311670,VZWINTERNET,Pinebelt,nil,3,nil,nil
311740,akcell.mobi,TelAlaskaCellular,nil,1,nil,nil
311750,CdmaNai,Cleartalk,nil,1,nil,3
311750,home.netamerica.com,ClearTalkLTE,nil,1,nil,nil
311910,mymn4g.net,MobileNation,nil,1,nil,nil
311920,VZWINTERNET,Charitonvalley,nil,3,nil,nil
311930,internet.syringawireless.com,SyringaWireless,nil,1,nil,nil
312420,admin.lte.ntwls.com,NexTechOta,nil,1,nil,nil
312420,internet.lte.ntwls.com,NexTechWireless,nil,1,nil,nil
312420,modem.lte.ntwls.com,NexTechTether,nil,1,nil,nil
312570,BlueHotspot,BlueWireless,wirelessblue,1,%M@dun.bluehandset.com,nil
330000,VZWINTERNET,Openmobile,nil,3,nil,nil
330110,lte.claropr.com,PuertoRico,nil,1,nil,1
334020,internet.itelcel.com,Internet,webgprs2002,1,webgprs,1
33403,internet.movistar.mx,MovistarINTERNET,movistar,1,movistar,1
334030,internet.movistar.mx,MovistarINTERNET,movistar,1,movistar,1
334050,web.iusacellgsm.mx,IusacellInternet,iusacellgsm,1,iusacellgsm,nil
33450,modem.iusacellgsm.mx,Modem,iusacellgsm,1,iusacellgsm,1
334090,location.nexteldata.com.mx,Localización,nil,1,nil,0
334090,modem.nexteldata.com.mx,Internet,nil,1,nil,0
334090,wap.nexteldata.com.mx,Navegación,nil,1,nil,0
33805,web,INTERNETDigicel,nil,1,nil,nil
338050,web,INTERNETDigicel,nil,1,nil,nil
33818,internet,LimeInternetPostpaid,nil,1,nil,nil
33818,ppinternet,LimeInternetPrepaid,nil,1,nil,nil
338180,internet,LimeInternetPostpaid,nil,1,nil,nil
338180,ppinternet,LimeInternetPrepaid,nil,1,nil,nil
338070,internet.ideasclaro.com.jm,ClaroWeb,nil,1,nil,1
338180,internet,LimeInternetPostpaid,nil,1,nil,1
34001,orangeweb,OrangeWorldCaraïbe,orange,1,orange,nil
34001,orangeweb,Orangeweb,orange,1,orange,1
34020,web.digicelfr.com,DigicelWeb,nil,1,nil,nil
34260,internet,LimeInternetPostpaid,nil,1,nil,nil
342600,internet,Barbado,nil,1,nil,1
34492,internet,LimeInternetPostpaid,nil,1,nil,nil
344920,internet,Antigua,nil,1,nil,1
34614,internet,LimeInternetPostpaid,nil,1,nil,nil
346140,internet,CaymanIslands,nil,1,nil,1
34817,internet,LimeInternetPostpaid,nil,1,nil,nil
34877,wap.digicelbvi.com,Bvi,nil,1,nil,1
34877,wap.digicelbvi.com,Bvi,wapbvi,1,wapbvi,1
348170,internet,Bvi,nil,1,nil,1
35211,internet,LimeInternetPostpaid,nil,1,nil,nil
352110,internet,Grenada,nil,1,nil,1
35486,internet,LimeInternetPostpaid,nil,1,nil,nil
354860,internet,Monserrat,nil,1,nil,1
35611,internet,LimeInternetPostpaid,nil,1,nil,nil
356110,internet,StKittsAndNevis,nil,1,nil,1
35811,internet,LimeInternetPostpaid,nil,1,nil,nil
36011,internet,LimeInternetPostpaid,nil,1,nil,nil
358110,internet,StLucia,nil,1,nil,1
360110,internet,StVincent,nil,1,nil,1
36269,web.digicelcuracao.com,Curacao,nil,1,nil,1
36269,wap,Curacao,nil,1,nil,1
36302,web.digicelaruba.com,INTERNETAruba,nil,1,nil,1
363020,web.digicelaruba.com,INTERNETAruba,nil,1,nil,1
36449,pda.newcomobile.com,BeAliv,nil,1,nil,nil
36584,internet,LimeInternetPostpaid,nil,1,nil,nil
365840,internet,Anguilla,nil,1,nil,1
36611,internet,LimeInternetPostpaid,nil,1,nil,nil
366110,internet,Dominica,nil,1,nil,1
36801,internet,Internet,nil,1,nil,nil
37001,orangeinternet,OrangeInternet(LTE),nil,1,nil,nil
37001,orangenet.com.do,Orangenet(3G),nil,1,nil,nil
37002,internet.ideasclaro.com.do,InternetMóvilClaro,nil,1,nil,nil
370020,internet.ideasclaro.com.do,InternetMóvilClaro,nil,1,nil,nil
37004,edge.viva.net.do,VivaEdge(GSM),viva,1,viva,1
37202,wap.digicelha.com,Haiti,nil,1,nil,1
37202,wap.digicelha.com,Haiti,wap01ha,1,wapha,1
37203,natcom,NATCOMINTERNET,nil,1,nil,nil
37412,internet,Bmobileinternet,nil,1,nil,1
374120,internet,Bmobileinternet,nil,1,nil,1
374121,internet,Bmobileinternet,nil,1,nil,1
374122,internet,Bmobileinternet,nil,1,nil,1
374123,internet,Bmobileinternet,nil,1,nil,1
374124,internet,Bmobileinternet,nil,1,nil,1
374125,internet,Bmobileinternet,nil,1,nil,1
374126,internet,Bmobileinternet,nil,1,nil,1
374127,internet,Bmobileinternet,nil,1,nil,1
374128,internet,Bmobileinternet,nil,1,nil,1
374129,internet,Bmobileinternet,nil,1,nil,1
37413,web.digiceltt.com,INTERNETTrinidad,nil,1,nil,1
374130,web.digiceltt.com,INTERNETTrinidad,nil,1,nil,1
37635,internet,LimeInternetPostpaid,nil,1,nil,nil
376350,internet,TurksAndCaicos,nil,1,nil,1
40001,default,Azercell,nil,1,nil,nil
40002,default,Bakcell,nil,1,nil,nil
40003,default,FONEX,nil,1,nil,nil
40004,default,NarMobile,nil,1,nil,nil
40101,internet.beeline.kz,BeelineInternet,beeline,1,@internet.beeline,1
40101,internet.dos.kz,DOSInternet,nil,1,nil,nil
40102,internet,KcellInternet,nil,1,nil,nil
40107,internet,ALTELINTERNET,nil,1,nil,nil
40177,internet,Tele2Internet,nil,1,nil,nil
40211,default,B-Mobile,nil,1,nil,nil
40277,ticlnet,TashiCell,nil,1,nil,nil
40401,portalnmms,Vodafonelive,nil,1,nil,nil
40401,www,Vodafonemobileconnect,nil,1,nil,nil
40402,airtelfun.com,AIRTELLIVE,nil,1,nil,nil
40402,airtelgprs.com,MobileOffice,nil,1,nil,nil
40403,airtelgprs.com,MobileOffice,nil,1,nil,nil
40403,airtelfun.com,AIRTELLIVE,nil,1,nil,nil
40404,internet,Idea_Internet,nil,1,nil,nil
40404,imis,IDEAGPRS,nil,1,nil,nil
40405,www,Vodafonemobileconnect,nil,1,nil,nil
40405,portalnmms,Vodafonelive,nil,1,nil,nil
40407,internet,Idea_Internet,nil,1,nil,nil
40407,imis,IDEAGPRS,nil,1,nil,nil
40409,smartnet,RelianceNet,nil,1,nil,nil
40409,smartwap,RelianceWAP,nil,1,nil,1
40410,airtelgprs.com,MobileOffice,nil,1,nil,nil
40410,airtelfun.com,AIRTELLIVE,nil,1,nil,nil
40411,www,Vodafonemobileconnect,nil,1,nil,nil
40411,portalnmms,Vodafonelive,nil,1,nil,nil
40412,internet,Idea_Internet,nil,1,nil,nil
40412,imis,IDEAGPRS,nil,1,nil,nil
40413,www,Vodafonemobileconnect,nil,1,nil,nil
40413,portalnmms,Vodafonelive,nil,1,nil,nil
40414,internet,Idea_Internet,nil,1,nil,nil
40414,imis,IDEAGPRS,nil,1,nil,nil
40415,www,Vodafonemobileconnect,nil,1,nil,nil
40415,portalnmms,Vodafonelive,nil,1,nil,nil
40416,airtelgprs.com,MobileOffice,nil,1,nil,nil
40416,airtelfun.com,AIRTELLIVE,nil,1,nil,nil
40417,aircelwebpost,Aircel-GPRS-Postpaid,nil,1,nil,nil
40417,aircelwappost,PocketInternet-Postpaid,nil,1,nil,nil
40417,aircelwap,PocketInternet-Prepaid,nil,1,nil,nil
40417,aircelweb,Aircel-GPRS-Prepaid,nil,1,nil,nil
40417,aircelgprs,AircelInternet(40417),nil,1,nil,nil
40418,smartnet,RelianceNet,nil,1,nil,nil
40418,smartwap,RelianceWAP,nil,1,nil,1
40418,rcomnet,RelianceInternet(40418),nil,1,nil,nil
40419,internet,Idea_Internet,nil,1,nil,nil
40419,imis,IDEAGPRS,nil,1,nil,nil
40420,www,Vodafonemobileconnect,nil,1,nil,nil
40420,portalnmms,Vodafonelive,nil,1,nil,nil
40421,www,LoopMobile,nil,1,nil,nil
40422,internet,Idea_Internet,nil,1,nil,nil
40422,imis,IDEAGPRS,nil,1,nil,nil
40424,internet,Idea_Internet,nil,1,nil,nil
40424,imis,IDEAGPRS,nil,1,nil,nil
40425,aircelwebpost,Aircel-GPRS-Postpaid,nil,1,nil,nil
40425,aircelwappost,PocketInternet-Postpaid,nil,1,nil,nil
40425,aircelwap,PocketInternet-Prepaid,nil,1,nil,nil
40425,aircelweb,Aircel-GPRS-Prepaid,nil,1,nil,nil
40425,aircelgprs,AircelInternet(40425),nil,1,nil,nil
40427,www,Vodafonemobileconnect,nil,1,nil,nil
40427,portalnmms,Vodafonelive,nil,1,nil,nil
40428,aircelwebpost,Aircel-GPRS-Postpaid,nil,1,nil,nil
40428,aircelwappost,PocketInternet-Postpaid,nil,1,nil,nil
40428,aircelwap,PocketInternet-Prepaid,nil,1,nil,nil
40428,aircelweb,Aircel-GPRS-Prepaid,nil,1,nil,nil
40428,aircelgprs,AircelInternet(40428),nil,1,nil,nil
40429,aircelwebpost,Aircel-GPRS-Postpaid,nil,1,nil,nil
40429,myaircelpost,PocketInternet-Postpaid,nil,1,nil,nil
40429,myaircel,PocketInternet-Prepaid,nil,1,nil,nil
40429,aircelweb,Aircel-GPRS-Prepaid,nil,1,nil,nil
40429,aircelgprs,AircelInternet(40429),nil,1,nil,nil
40429,aircelwap,AircelWAP(40429),nil,1,nil,nil
40430,www,Vodafonemobileconnect,nil,1,nil,nil
40430,portalnmms,Vodafonelive,nil,1,nil,nil
40431,airtelgprs.com,MobileOffice,nil,1,nil,nil
40431,airtelfun.com,AIRTELLIVE,nil,1,nil,nil
40433,aircelwebpost,Aircel-GPRS-Postpaid,nil,1,nil,nil
40433,myaircelpost,PocketInternet-Postpaid,nil,1,nil,nil
40433,myaircel,PocketInternet-Prepaid,nil,1,nil,nil
40433,aircelweb,Aircel-GPRS-Prepaid,nil,1,nil,nil
40433,aircelgprs,AircelInternet(40433),nil,1,nil,nil
40433,aircelwap,AircelWAP(40433),nil,1,nil,nil
40434,bsnlnet,bsnlnet,nil,1,nil,1
40434,bsnllive,bsnllive,nil,1,nil,nil
40435,aircelwebpost,Aircel-GPRS-Postpaid,nil,1,nil,nil
40435,aircelwappost,PocketInternet-Postpaid,nil,1,nil,nil
40435,aircelwap,PocketInternet-Prepaid,nil,1,nil,nil
40435,aircelweb,Aircel-GPRS-Prepaid,nil,1,nil,nil
40435,aircelgprs,AircelInternet(40435),nil,1,nil,nil
40436,smartnet,RelianceNet,nil,1,nil,nil
40436,smartwap,RelianceWAP,nil,1,nil,1
40436,rcomnet,RelianceInternet(40436),nil,1,nil,nil
40437,aircelwebpost,Aircel-GPRS-Postpaid,nil,1,nil,nil
40437,aircelwappost,PocketInternet-Postpaid,nil,1,nil,nil
40437,aircelwap,PocketInternet-Prepaid,nil,1,nil,nil
40437,aircelweb,Aircel-GPRS-Prepaid,nil,1,nil,nil
40437,aircelgprs,AircelInternet(40437),nil,1,nil,nil
40438,bsnlnet,bsnlnet,nil,1,nil,nil
40438,bsnllive,bsnllive,nil,1,nil,nil
40440,airtelgprs.com,MobileOffice,nil,1,nil,nil
40440,airtelfun.com,AIRTELLIVE,nil,1,nil,nil
40441,aircelgprs.po,Aircel-GPRS-Postpaid,nil,1,nil,nil
40441,aircelgprs.pr,Aircel-GPRS-Prepaid,nil,1,nil,nil
40441,aircelwap.po,PocketInternet-Postpaid,nil,1,nil,nil
40441,aircelwap.pr,PocketInternet-Prepaid,nil,1,nil,nil
40441,aircelgprs,AircelInternet(40441),nil,1,nil,nil
40441,aircelwap,AircelWAP(40441),nil,1,nil,nil
40442,aircelgprs.po,Aircel-GPRS-Postpaid,nil,1,nil,nil
40442,aircelgprs.pr,Aircel-GPRS-Prepaid,nil,1,nil,nil
40442,aircelwap.po,PocketInternet-Postpaid,nil,1,nil,nil
40442,aircelwap.pr,PocketInternet-Prepaid,nil,1,nil,nil
40442,aircelgprs,AircelInternet(40442),nil,1,nil,nil
40443,www,Vodafonemobileconnect,nil,1,nil,nil
40443,portalnmms,Vodafonelive,nil,1,nil,nil
40444,internet,Idea_Internet,nil,1,nil,nil
40444,imis,IDEAGPRS,nil,1,nil,nil
40445,airtelgprs.com,MobileOffice,nil,1,nil,nil
40445,airtelfun.com,AIRTELLIVE,nil,1,nil,nil
40446,www,Vodafonemobileconnect,nil,1,nil,nil
40446,portalnmms,Vodafonelive,nil,1,nil,nil
40449,airtelgprs.com,MobileOffice,nil,1,nil,nil
40449,airtelfun.com,AIRTELLIVE,nil,1,nil,nil
40450,smartnet,RelianceNet,nil,1,nil,nil
40450,smartwap,RelianceWAP,nil,1,nil,1
40451,bsnlnet,bsnlnet,nil,1,nil,nil
40451,bsnllive,bsnllive,nil,1,nil,nil
40452,smartnet,RelianceNet,nil,1,nil,nil
40452,smartwap,RelianceWAP,nil,1,nil,1
40453,bsnlnet,bsnlnet,nil,1,nil,nil
40453,bsnllive,bsnllive,nil,1,nil,nil
40454,bsnlnet,bsnlnet,nil,1,nil,nil
40454,bsnllive,bsnllive,nil,1,nil,nil
40455,bsnlnet,bsnlnet,nil,1,nil,nil
40455,bsnllive,bsnllive,nil,1,nil,nil
40456,internet,Idea_Internet,nil,1,nil,nil
40456,imis,IDEAGPRS,nil,1,nil,nil
40457,bsnlnet,bsnlnet,nil,1,nil,nil
40457,bsnllive,bsnllive,nil,1,nil,nil
40458,bsnlnet,bsnlnet,nil,1,nil,nil
40458,bsnllive,bsnllive,nil,1,nil,nil
40459,bsnlnet,bsnlnet,nil,1,nil,nil
40459,bsnllive,bsnllive,nil,1,nil,nil
40460,www,Vodafonemobileconnect,nil,1,nil,nil
40460,portalnmms,Vodafonelive,nil,1,nil,nil
40462,bsnlnet,bsnlnet,nil,1,nil,nil
40462,bsnllive,bsnllive,nil,1,nil,nil
40464,bsnlnet,bsnlnet,nil,1,nil,nil
40464,bsnllive,bsnllive,nil,1,nil,nil
40466,bsnlnet,bsnlnet,nil,1,nil,nil
40466,bsnllive,bsnllive,nil,1,nil,nil
40467,smartnet,RelianceNet,nil,1,nil,nil
40467,smartwap,RelianceWAP,nil,1,nil,1
40468,mtnl.net,MTNL,mtnl123,1,mtnl,0
40469,mtnl.net,MTNL,mtnl123,1,mtnl,0
40470,airtelgprs.com,MobileOffice,nil,1,nil,nil
40470,airtelfun.com,AIRTELLIVE,nil,1,nil,nil
40471,bsnlnet,bsnlnet,nil,1,nil,nil
40471,bsnllive,bsnllive,nil,1,nil,nil
40472,bsnlnet,bsnlnet,nil,1,nil,nil
40472,bsnllive,bsnllive,nil,1,nil,nil
40473,bsnlnet,bsnlnet,nil,1,nil,nil
40473,bsnllive,bsnllive,nil,1,nil,nil
40474,bsnlnet,bsnlnet,nil,1,nil,nil
40474,bsnllive,bsnllive,nil,1,nil,nil
40475,bsnlnet,bsnlnet,nil,1,nil,nil
40475,bsnllive,bsnllive,nil,1,nil,nil
40476,bsnlnet,bsnlnet,nil,1,nil,nil
40476,bsnllive,bsnllive,nil,1,nil,nil
40477,bsnlnet,bsnlnet,nil,1,nil,nil
40477,bsnllive,bsnllive,nil,1,nil,nil
40478,internet,Idea_Internet,nil,1,nil,nil
40478,imis,IDEAGPRS,nil,1,nil,nil
40479,bsnlnet,bsnlnet,nil,1,nil,nil
40479,bsnllive,bsnllive,nil,1,nil,nil
40480,bsnlnet,bsnlnet,nil,1,nil,nil
40480,bsnllive,bsnllive,nil,1,nil,nil
40481,bsnlnet,bsnlnet,nil,1,nil,nil
40481,bsnllive,bsnllive,nil,1,nil,nil
40482,internet,Idea_Internet,nil,1,nil,nil
40482,imis,IDEAGPRS,nil,1,nil,nil
40483,smartnet,RelianceNet,nil,1,nil,nil
40483,smartwap,RelianceWAP,nil,1,nil,1
40484,www,Vodafonemobileconnect,nil,1,nil,nil
40484,portalnmms,Vodafonelive,nil,1,nil,nil
40485,smartnet,RelianceNet,nil,1,nil,nil
40485,smartwap,RelianceWAP,nil,1,nil,1
40486,www,Vodafonemobileconnect,nil,1,nil,nil
40486,portalnmms,Vodafonelive,nil,1,nil,nil
40487,internet,Idea_Internet,nil,1,nil,nil
40487,imis,IDEAGPRS,nil,1,nil,nil
40488,www,Vodafonemobileconnect,nil,1,nil,nil
40488,portalnmms,Vodafonelive,nil,1,nil,nil
40489,internet,Idea_Internet,nil,1,nil,nil
40489,imis,IDEAGPRS,nil,1,nil,nil
40490,airtelgprs.com,MobileOffice,nil,1,nil,nil
40490,airtelfun.com,AIRTELLIVE,nil,1,nil,nil
40491,aircelwebpost,Aircel-GPRS-Postpaid,nil,1,nil,nil
40491,aircelwappost,PocketInternet-Postpaid,nil,1,nil,nil
40491,aircelwap,PocketInternet-Prepaid,nil,1,nil,nil
40491,aircelweb,Aircel-GPRS-Prepaid,nil,1,nil,nil
40492,airtelgprs.com,MobileOffice,nil,1,nil,nil
40492,airtelfun.com,AIRTELLIVE,nil,1,nil,nil
40493,airtelgprs.com,MobileOffice,nil,1,nil,nil
40493,airtelfun.com,AIRTELLIVE,nil,1,nil,nil
40494,airtelgprs.com,MobileOffice,nil,1,nil,nil
40494,airtelfun.com,AIRTELLIVE,nil,1,nil,nil
40495,airtelgprs.com,MobileOffice,nil,1,nil,nil
40495,airtelfun.com,AIRTELLIVE,nil,1,nil,nil
40496,airtelgprs.com,MobileOffice,nil,1,nil,nil
40496,airtelfun.com,AIRTELLIVE,nil,1,nil,nil
40497,airtelgprs.com,MobileOffice,nil,1,nil,nil
40497,airtelfun.com,AIRTELLIVE,nil,1,nil,nil
40498,airtelgprs.com,MobileOffice,nil,1,nil,nil
40498,airtelfun.com,AIRTELLIVE,nil,1,nil,nil
40501,rcomnet,Netconnect,nil,1,nil,nil
40501,rcomwap,RelianceMbWorld,nil,1,nil,nil
40503,rcomnet,Netconnect,nil,1,nil,nil
40503,rcomwap,RelianceMbWorld,nil,1,nil,nil
40504,rcomnet,Netconnect,nil,1,nil,nil
40504,rcomwap,RelianceMbWorld,nil,1,nil,nil
40505,rcomnet,Netconnect,nil,1,nil,nil
40505,rcomwap,RelianceMbWorld,nil,1,nil,nil
40506,rcomnet,Netconnect,nil,1,nil,nil
40506,rcomwap,RelianceMbWorld,nil,1,nil,nil
40507,rcomnet,Netconnect,nil,1,nil,nil
40507,rcomwap,RelianceMbWorld,nil,1,nil,nil
40508,rcomnet,Netconnect,nil,1,nil,nil
40508,rcomwap,RelianceMbWorld,nil,1,nil,nil
40509,rcomnet,Netconnect,nil,1,nil,nil
40509,rcomwap,RelianceMbWorld,nil,1,nil,nil
40510,rcomnet,Netconnect,nil,1,nil,nil
40510,rcomwap,RelianceMbWorld,nil,1,nil,nil
40511,rcomnet,Netconnect,nil,1,nil,nil
40511,rcomwap,RelianceMbWorld,nil,1,nil,nil
40512,rcomnet,Netconnect,nil,1,nil,nil
40512,rcomwap,RelianceMbWorld,nil,1,nil,nil
40513,rcomnet,Netconnect,nil,1,nil,nil
40513,rcomwap,RelianceMbWorld,nil,1,nil,nil
40514,rcomnet,Netconnect,nil,1,nil,nil
40514,rcomwap,RelianceMbWorld,nil,1,nil,nil
40515,rcomnet,Netconnect,nil,1,nil,nil
40515,rcomwap,RelianceMbWorld,nil,1,nil,nil
40517,rcomnet,Netconnect,nil,1,nil,nil
40517,rcomwap,RelianceMbWorld,nil,1,nil,nil
40518,rcomnet,Netconnect,nil,1,nil,nil
40518,rcomwap,RelianceMbWorld,nil,1,nil,nil
40519,rcomnet,Netconnect,nil,1,nil,nil
40519,rcomwap,RelianceMbWorld,nil,1,nil,nil
40520,rcomnet,Netconnect,nil,1,nil,nil
40520,rcomwap,RelianceMbWorld,nil,1,nil,nil
40521,rcomnet,Netconnect,nil,1,nil,nil
40521,rcomwap,RelianceMbWorld,nil,1,nil,nil
40522,rcomnet,Netconnect,nil,1,nil,nil
40522,rcomwap,RelianceMbWorld,nil,1,nil,nil
40523,rcomnet,Netconnect,nil,1,nil,nil
40523,rcomwap,RelianceMbWorld,nil,1,nil,nil
405025,TATA.DOCOMO.DIVE.IN,TATADOCOMODIVE-IN,nil,1,nil,nil
405025,TATA.DOCOMO.INTERNET,TATADOCOMOINTERNET,nil,1,nil,nil
405026,TATA.DOCOMO.INTERNET,TATADOCOMOINTERNET,nil,1,nil,nil
405026,TATA.DOCOMO.DIVE.IN,TATADOCOMODIVE-IN,nil,1,nil,nil
405027,TATA.DOCOMO.INTERNET,TATADOCOMOINTERNET,nil,1,nil,nil
405027,TATA.DOCOMO.DIVE.IN,TATADOCOMODIVE-IN,nil,1,nil,nil
405028,TATA.DOCOMO.INTERNET,TATADOCOMOINTERNET,nil,1,nil,nil
405028,TATA.DOCOMO.DIVE.IN,TATADOCOMODIVE-IN,nil,1,nil,nil
405029,TATA.DOCOMO.INTERNET,TATADOCOMOINTERNET,nil,1,nil,nil
405029,TATA.DOCOMO.DIVE.IN,TATADOCOMODIVE-IN,nil,1,nil,nil
405030,TATA.DOCOMO.INTERNET,TATADOCOMOINTERNET,nil,1,nil,nil
405030,TATA.DOCOMO.DIVE.IN,TATADOCOMODIVE-IN,nil,1,nil,nil
405031,TATA.DOCOMO.INTERNET,TATADOCOMOINTERNET,nil,1,nil,nil
405031,TATA.DOCOMO.DIVE.IN,TATADOCOMODIVE-IN,nil,1,nil,nil
405032,TATA.DOCOMO.INTERNET,TATADOCOMOINTERNET,nil,1,nil,nil
405032,TATA.DOCOMO.DIVE.IN,TATADOCOMODIVE-IN,nil,1,nil,nil
405033,TATA.DOCOMO.INTERNET,TATADOCOMOINTERNET,nil,1,nil,nil
405033,TATA.DOCOMO.DIVE.IN,TATADOCOMODIVE-IN,nil,1,nil,nil
405034,TATA.DOCOMO.INTERNET,TATADOCOMOINTERNET,nil,1,nil,nil
405034,TATA.DOCOMO.DIVE.IN,TATADOCOMODIVE-IN,nil,1,nil,nil
405035,TATA.DOCOMO.INTERNET,TATADOCOMOINTERNET,nil,1,nil,nil
405035,TATA.DOCOMO.DIVE.IN,TATADOCOMODIVE-IN,nil,1,nil,nil
405036,TATA.DOCOMO.INTERNET,TATADOCOMOINTERNET,nil,1,nil,nil
405036,TATA.DOCOMO.DIVE.IN,TATADOCOMODIVE-IN,nil,1,nil,nil
405037,TATA.DOCOMO.INTERNET,TATADOCOMOINTERNET,nil,1,nil,nil
405037,TATA.DOCOMO.DIVE.IN,TATADOCOMODIVE-IN,nil,1,nil,nil
405038,TATA.DOCOMO.INTERNET,TATADOCOMOINTERNET,nil,1,nil,nil
405038,TATA.DOCOMO.DIVE.IN,TATADOCOMODIVE-IN,nil,1,nil,nil
405039,TATA.DOCOMO.INTERNET,TATADOCOMOINTERNET,nil,1,nil,nil
405039,TATA.DOCOMO.DIVE.IN,TATADOCOMODIVE-IN,nil,1,nil,nil
405040,TATA.DOCOMO.INTERNET,TATADOCOMOINTERNET,nil,1,nil,nil
405040,TATA.DOCOMO.DIVE.IN,TATADOCOMODIVE-IN,nil,1,nil,nil
405041,TATA.DOCOMO.INTERNET,TATADOCOMOINTERNET,nil,1,nil,nil
405041,TATA.DOCOMO.DIVE.IN,TATADOCOMODIVE-IN,nil,1,nil,nil
405042,TATA.DOCOMO.INTERNET,TATADOCOMOINTERNET,nil,1,nil,nil
405042,TATA.DOCOMO.DIVE.IN,TATADOCOMODIVE-IN,nil,1,nil,nil
405043,TATA.DOCOMO.INTERNET,TATADOCOMOINTERNET,nil,1,nil,nil
405043,TATA.DOCOMO.DIVE.IN,TATADOCOMODIVE-IN,nil,1,nil,nil
405044,TATA.DOCOMO.INTERNET,TATADOCOMOINTERNET,nil,1,nil,nil
405044,TATA.DOCOMO.DIVE.IN,TATADOCOMODIVE-IN,nil,1,nil,nil
405045,TATA.DOCOMO.INTERNET,TATADOCOMOINTERNET,nil,1,nil,nil
405045,TATA.DOCOMO.DIVE.IN,TATADOCOMODIVE-IN,nil,1,nil,nil
405046,TATA.DOCOMO.INTERNET,TATADOCOMOINTERNET,nil,1,nil,nil
